Aaditya Ramdas,Carnegie Mellon University,NeurIPS,2015,0.25
Aaditya Ramdas,Carnegie Mellon University,ICML,2018,0.5
Kemal Oflazer,Carnegie Mellon University,ACL,2010,0.5
Kemal Oflazer,Carnegie Mellon University,ACL,2004,0.5
Kemal Oflazer,Carnegie Mellon University,ACL,2015,0.14285714285714285
Kemal Oflazer,Carnegie Mellon University,ACL,2006,0.5
Eric Wong,Carnegie Mellon University,NeurIPS,2018,0.25
Eric Wong,Carnegie Mellon University,ICML,2019,0.3333333333333333
Eric Wong,Carnegie Mellon University,ICML,2017,0.3333333333333333
Hongyang Zhang,Carnegie Mellon University,NeurIPS,2019,0.4
Hongyang Zhang,Carnegie Mellon University,NeurIPS,2016,1.0
Hongyang Zhang,Carnegie Mellon University,ICML,2017,0.2
Hongyang Zhang,Carnegie Mellon University,NeurIPS,2017,0.7
Hieu Pham,Carnegie Mellon University,ICML,2017,0.1
Martin L. Griss,Carnegie Mellon University,ICSE,2002,0.25
Kirthevasan Kandasamy,Carnegie Mellon University,NeurIPS,2016,0.7833333333333332
Kirthevasan Kandasamy,Carnegie Mellon University,ICML,2016,0.5
Kirthevasan Kandasamy,Carnegie Mellon University,ICML,2018,0.3333333333333333
Kirthevasan Kandasamy,Carnegie Mellon University,NeurIPS,2019,0.125
Kirthevasan Kandasamy,Carnegie Mellon University,NeurIPS,2018,0.2
Kirthevasan Kandasamy,Carnegie Mellon University,ICML,2015,0.3333333333333333
Kirthevasan Kandasamy,Carnegie Mellon University,NeurIPS,2015,0.2
Kirthevasan Kandasamy,Carnegie Mellon University,ICML,2014,0.25
Kirthevasan Kandasamy,Carnegie Mellon University,ICML,2017,0.25
Qizhe Xie,Carnegie Mellon University,NeurIPS,2017,0.4
Qizhe Xie,Carnegie Mellon University,ACL,2017,0.25
Adams Wei Yu,Carnegie Mellon University,ACL,2017,0.3333333333333333
Adams Wei Yu,Carnegie Mellon University,ICML,2012,0.3333333333333333
Adams Wei Yu,Carnegie Mellon University,ICML,2014,0.3333333333333333
Steven M. Chase,Carnegie Mellon University,NeurIPS,2009,0.25
Tai Sing Lee,Carnegie Mellon University,NeurIPS,2010,0.25
Tai Sing Lee,Carnegie Mellon University,NeurIPS,2003,0.5
Tai Sing Lee,Carnegie Mellon University,NeurIPS,2006,0.3333333333333333
Tai Sing Lee,Carnegie Mellon University,ECCV,1992,0.3333333333333333
Tai Sing Lee,Carnegie Mellon University,NeurIPS,2005,0.5
Tai Sing Lee,Carnegie Mellon University,NeurIPS,1999,0.5
Junjie Hu,Carnegie Mellon University,ACL,2017,0.25
Junjie Hu,Carnegie Mellon University,ACL,2019,0.25
Shrimai Prabhumoye,Carnegie Mellon University,ACL,2018,0.25
Derry Tanti Wijaya,Carnegie Mellon University,ACL,2018,0.16666666666666666
Maruan Al-Shedivat,Carnegie Mellon University,NeurIPS,2016,0.3333333333333333
Maruan Al-Shedivat,Carnegie Mellon University,ICML,2018,0.5333333333333333
Maruan Al-Shedivat,Carnegie Mellon University,ICML,2016,0.3333333333333333
Paul Vernaza,Carnegie Mellon University,NeurIPS,2012,0.5
Justine Cassell,Carnegie Mellon University,ACL,2003,0.25
Byron M. Yu,Carnegie Mellon University,ICML,2013,0.3333333333333333
Byron M. Yu,Carnegie Mellon University,NeurIPS,2014,0.7
Byron M. Yu,Carnegie Mellon University,NeurIPS,2007,0.25
Byron M. Yu,Carnegie Mellon University,NeurIPS,2017,0.4
Byron M. Yu,Carnegie Mellon University,NeurIPS,2005,0.16666666666666666
Byron M. Yu,Carnegie Mellon University,NeurIPS,2008,0.16666666666666666
Han Zhao,Carnegie Mellon University,NeurIPS,2019,0.75
Han Zhao,Carnegie Mellon University,NeurIPS,2016,0.3333333333333333
Han Zhao,Carnegie Mellon University,ICML,2016,0.25
Han Zhao,Carnegie Mellon University,ICML,2019,0.25
Han Zhao,Carnegie Mellon University,NeurIPS,2018,0.16666666666666666
Han Zhao,Carnegie Mellon University,ICML,2015,0.6666666666666666
Christoph Dann,Carnegie Mellon University,ICML,2016,0.25
Christoph Dann,Carnegie Mellon University,NeurIPS,2017,0.3333333333333333
Christoph Dann,Carnegie Mellon University,ICML,2019,0.25
Christoph Dann,Carnegie Mellon University,NeurIPS,2018,0.16666666666666666
Christoph Dann,Carnegie Mellon University,NeurIPS,2015,0.75
Gabriele Farina,Carnegie Mellon University,NeurIPS,2018,0.9166666666666666
Gabriele Farina,Carnegie Mellon University,ICML,2019,0.5833333333333333
Gabriele Farina,Carnegie Mellon University,ICML,2017,0.3333333333333333
Mark Klein,Carnegie Mellon University,ICSE,1999,0.2
Richard Scheines,Carnegie Mellon University,ICML,2006,0.5
Wen Sun,Carnegie Mellon University,ICML,2017,0.5333333333333333
Wen Sun,Carnegie Mellon University,ICML,2016,0.25
Wen Sun,Carnegie Mellon University,ICML,2019,0.45
Wen Sun,Carnegie Mellon University,NeurIPS,2019,0.2
Wen Sun,Carnegie Mellon University,NeurIPS,2018,0.25
Wen Sun,Carnegie Mellon University,ICML,2018,0.2
William Whittaker,Carnegie Mellon University,ECCV,2018,0.2
William Whittaker,Carnegie Mellon University,NeurIPS,2000,0.3333333333333333
Zico Kolter,Carnegie Mellon University,ICML,2019,0.5833333333333333
Zico Kolter,Carnegie Mellon University,ICML,2013,0.5
Michael Coblenz,Carnegie Mellon University,ICSE,2016,0.16666666666666666
William L. Scherlis,Carnegie Mellon University,ICSE,1998,0.3333333333333333
Bin Zhao,Carnegie Mellon University,NeurIPS,2011,0.3333333333333333
Bin Zhao,Carnegie Mellon University,ICML,2008,0.3333333333333333
Anthony I. Wasserman,Carnegie Mellon University,ICSE,1978,0.5
Anthony I. Wasserman,Carnegie Mellon University,ICSE,1981,1.0
Anthony I. Wasserman,Carnegie Mellon University,ICSE,2018,0.2
Bishan Yang,Carnegie Mellon University,ACL,2017,0.5
Bishan Yang,Carnegie Mellon University,ACL,2013,0.5
Bishan Yang,Carnegie Mellon University,ICML,2017,0.3333333333333333
Bishan Yang,Carnegie Mellon University,ACL,2018,0.25
Seán Slattery,Carnegie Mellon University,ICML,2000,0.5
Dougal J. Sutherland,Carnegie Mellon University,ICML,2019,0.25
Xinlei Chen,Carnegie Mellon University,ECCV,2016,0.3333333333333333
Willie Neiswanger,Carnegie Mellon University,NeurIPS,2019,0.125
Willie Neiswanger,Carnegie Mellon University,ICML,2019,0.16666666666666666
Willie Neiswanger,Carnegie Mellon University,NeurIPS,2018,0.2
Willie Neiswanger,Carnegie Mellon University,ICML,2016,0.16666666666666666
Yanghai Tsin,Carnegie Mellon University,ECCV,2002,0.3333333333333333
Kathryn Roeder,Carnegie Mellon University,NeurIPS,2012,0.3333333333333333
Alessandro Rinaldo,Carnegie Mellon University,NeurIPS,2011,0.25
Alessandro Rinaldo,Carnegie Mellon University,NeurIPS,2019,0.6666666666666666
Alessandro Rinaldo,Carnegie Mellon University,NeurIPS,2013,0.2
Alessandro Rinaldo,Carnegie Mellon University,NeurIPS,2016,0.2
Alessandro Rinaldo,Carnegie Mellon University,NeurIPS,2017,0.25
Alessandro Rinaldo,Carnegie Mellon University,ICML,2015,0.16666666666666666
